"ID","Generator","Status","Result Status","Proxy Role","Keep SR2","Has SR2","Highlight","Aqu_Ca","Aqu_Cl","Aqu_Mg","Aqu_Na","Aqu_SO4","Inj_CaComp","Inj_Cl","Inj_MgComp","Inj_NaComp","Inj_SO4Comp","InjectorStw","Tres","Inj_Temp","Oil_Recovery","Execution Node","Dataset Path","Optimal","Comment"
"793","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.11881507","7.29081","0.419317","3.5247496","0.000477839","0.00095609431","0.06508561","0.013915811","0.011661548","0.0025289088","252.4136","186","180","53.7938","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00793.dat","False",""
"794","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.0346033","4.5014656","0.21323801","0.223534","0.0014264531","0.0027466511","0.028077796","0.004855637","0.072397244","0.00279129","318.8381","223.2","180","53.498573","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00794.dat","False",""
"795","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.0346033","6.5934739","0.17202221","5.72556","0.0052209095","0.0063277648","0.10209342","0.01542584","0.029014604","0.0022665276","292.2683","158.1","250","54.340717","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00795.dat","False",""
"796","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.79250923","1.7121212","0.3368854","1.3239392","0.0080667518","0.0072230432","0.089757486","0.009385724","0.072397244","0.0004298592","239.1287","158.1","250","56.793766","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00796.dat","False",""
"797","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.20302684","1.7121212","0.29566961","1.3239392","0.0090153659","6.08159E-05","0.015741858","0.004855637","0.063720716","0.0017417652","278.9834","204.6","240","53.517208","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00797.dat","False",""
"798","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.37145038","1.0147851","0.3368854","0.7737366","0.0052209095","0.0054324864","0.040413734","0.01542584","0.04636766","0.0025289088","305.5532","158.1","220","54.183498","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00798.dat","False",""
"799","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.20302684","5.8961378","0.29566961","0.223534","0.0061695236","0.0018513727","0.11442936","0.010895753","0.072397244","0.0017417652","252.4136","176.7","190","53.200878","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00799.dat","False",""
"800","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.28723861","0.317449","0.17202221","5.72556","0.0052209095","0.0036419295","0.10209342","0.003345608","0.081073772","0.0009546216","225.8438","158.1","190","52.983952","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00800.dat","False",""
"801","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.11881507","3.8041295","0.21323801","4.0749522","0.0023750672","0.0072230432","0.052749672","0.00032555","0.037691132","0.0004298592","239.1287","213.9","150","59.664787","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00801.dat","False",""
"802","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","4.5014656","0.089590616","5.72556","0.0052209095","0.0081183216","0.1267653","0.009385724","0.029014604","0.0012170028","265.6985","158.1","180","53.73531","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00802.dat","False",""
"803","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.79250923","3.8041295","0.048374818","3.5247496","0.0061695236","0.0054324864","0.028077796","0.003345608","0.072397244","0.0020041464","278.9834","139.5","220","54.175022","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00803.dat","False",""
"804","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.45566215","5.1988017","0.089590616","1.3239392","0.0090153659","0.0054324864","0.052749672","0.009385724","0.081073772","0.0022665276","265.6985","223.2","240","53.386353","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00804.dat","False",""
"805","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.79250923","1.7121212","0.13080641","0.223534","0.0071181377","0.004537208","0.028077796","0.006365666","0.081073772","0.001479384","318.8381","176.7","240","54.251873","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00805.dat","False",""
"806","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.79250923","4.5014656","0.089590616","0.223534","0.0061695236","0.004537208","0.040413734","0.001835579","0.072397244","0.000167478","225.8438","195.3","240","56.228474","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00806.dat","False",""
"807","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.37145038","5.8961378","0.13080641","2.974547","0.0090153659","0.0027466511","0.10209342","0.004855637","0.00298502","0.00279129","318.8381","148.8","250","54.780228","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00807.dat","False",""
"808","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.62408569","0.317449","0.13080641","0.223534","0.0042722954","0.004537208","0.00340592","0.012405782","0.0897503","0.001479384","239.1287","186","160","52.596058","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00808.dat","False",""
"809","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.20302684","5.1988017","0.00715902","1.8741418","0.0052209095","6.08159E-05","0.052749672","0.013915811","0.037691132","0.001479384","239.1287","158.1","210","53.269363","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00809.dat","False",""
"810","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.79250923","2.4094573","0.29566961","2.974547","0.0033236813","0.0054324864","0.00340592","0.012405782","0.011661548","0.0004298592","252.4136","167.4","200","60.258965","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00810.dat","False",""
"811","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.0346033","4.5014656","0.21323801","5.1753574","0.0061695236","0.0054324864","0.089757486","0.001835579","0.063720716","0.0025289088","265.6985","148.8","150","53.510662","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00811.dat","False",""
"812","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.62408569","1.7121212","0.419317","2.4243444","0.0061695236","0.0036419295","0.015741858","0.010895753","0.0897503","0.0017417652","199.274","232.5","170","51.991547","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00812.dat","False",""
"813","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.45566215","4.5014656","0.21323801","1.8741418","0.000477839","6.08159E-05","0.015741858","0.00032555","0.055044188","0.0017417652","265.6985","139.5","220","56.69957","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00813.dat","False",""
"814","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.53987392","5.8961378","0.048374818","2.974547","0.0023750672","0.0063277648","0.015741858","0.007875695","0.00298502","0.0022665276","252.4136","232.5","220","53.18824","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00814.dat","False",""
"815","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.62408569","2.4094573","0.048374818","1.8741418","0.00996398","0.0054324864","0.00340592","0.00032555","0.081073772","0.001479384","252.4136","158.1","240","53.575775","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00815.dat","False",""
"816","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.45566215","5.1988017","0.419317","5.72556","0.0071181377","0.0081183216","0.015741858","0.012405782","0.029014604","0.0012170028","278.9834","186","150","55.001453","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00816.dat","False",""
"817","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.70829746","3.1067934","0.3781012","0.7737366","0.0014264531","0.0063277648","0.089757486","0.009385724","0.055044188","0.0022665276","318.8381","167.4","160","53.856583","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00817.dat","False",""
"818","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.37145038","5.8961378","0.25445381","1.3239392","0.0052209095","0.0063277648","0.10209342","0.007875695","0.037691132","0.0020041464","225.8438","186","170","52.689064","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00818.dat","False",""
"819","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.79250923","0.317449","0.17202221","0.7737366","0.0014264531","0.004537208","0.015741858","0.010895753","0.0897503","0.0025289088","332.123","195.3","170","53.681675","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00819.dat","False",""
"820","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","1.7121212","0.3368854","3.5247496","0.0014264531","0.0036419295","0.10209342","0.00032555","0.04636766","0.0022665276","278.9834","195.3","220","53.520153","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00820.dat","False",""
"821","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.45566215","6.5934739","0.3781012","3.5247496","0.0061695236","0.004537208","0.028077796","0.010895753","0.037691132","0.0009546216","199.274","223.2","150","53.463528","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00821.dat","False",""
"822","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.28723861","4.5014656","0.419317","2.974547","0.0042722954","0.0063277648","0.040413734","0.009385724","0.020338076","0.0012170028","212.5589","148.8","150","52.938236","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00822.dat","False",""
"823","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.79250923","2.4094573","0.29566961","1.3239392","0.0052209095","0.00095609431","0.10209342","0.004855637","0.011661548","0.001479384","332.123","158.1","200","54.377312","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00823.dat","False",""
"824","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.28723861","5.1988017","0.25445381","0.7737366","0.0033236813","0.0027466511","0.052749672","0.007875695","0.04636766","0.0020041464","278.9834","232.5","210","53.313801","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00824.dat","False",""
"825","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.79250923","3.1067934","0.419317","1.3239392","0.000477839","0.0036419295","0.015741858","0.010895753","0.063720716","0.0020041464","332.123","167.4","150","59.823795","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00825.dat","False",""
"826","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.79250923","7.29081","0.3781012","3.5247496","0.0033236813","0.0054324864","0.1267653","0.012405782","0.04636766","0.0009546216","332.123","223.2","230","61.786572","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00826.dat","False",""
"827","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.45566215","0.317449","0.25445381","1.8741418","0.0071181377","0.00095609431","0.1267653","0.007875695","0.029014604","0.0004298592","225.8438","195.3","190","55.416702","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00827.dat","False",""
"828","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.79250923","0.317449","0.17202221","1.3239392","0.0061695236","0.0081183216","0.040413734","0.012405782","0.011661548","0.0025289088","292.2683","167.4","170","53.586521","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00828.dat","False",""
"829","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","2.4094573","0.3368854","4.0749522","0.0090153659","0.0018513727","0.040413734","0.00032555","0.081073772","0.0009546216","265.6985","167.4","220","53.605106","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00829.dat","False",""
"830","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.45566215","5.1988017","0.00715902","5.72556","0.00996398","0.0063277648","0.015741858","0.003345608","0.0897503","0.0025289088","225.8438","186","190","52.862282","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00830.dat","False",""
"831","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.37145038","5.8961378","0.3368854","5.1753574","0.00996398","0.0063277648","0.028077796","0.004855637","0.0897503","0.0017417652","265.6985","223.2","200","53.307289","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00831.dat","False",""
"832","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.53987392","6.5934739","0.13080641","1.8741418","0.0033236813","0.0090136","0.077421548","0.004855637","0.055044188","0.0006922404","212.5589","158.1","200","56.141319","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00832.dat","False",""
"833","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.53987392","5.1988017","0.00715902","0.7737366","0.0033236813","0.00095609431","0.015741858","0.006365666","0.020338076","0.001479384","239.1287","213.9","200","52.838905","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00833.dat","False",""
"834","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.11881507","6.5934739","0.21323801","3.5247496","0.0042722954","0.0036419295","0.10209342","0.007875695","0.00298502","0.0020041464","252.4136","148.8","190","53.555939","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00834.dat","False",""
"835","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.79250923","2.4094573","0.29566961","2.974547","0.0014264531","0.0054324864","0.11442936","0.012405782","0.072397244","0.0020041464","278.9834","186","250","53.785568","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00835.dat","False",""
"836","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.70829746","3.8041295","0.3781012","5.1753574","0.0042722954","0.0090136","0.077421548","0.010895753","0.072397244","0.000167478","212.5589","223.2","180","55.309822","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00836.dat","False",""
"837","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.11881507","3.1067934","0.3368854","4.0749522","0.0023750672","0.00095609431","0.089757486","0.001835579","0.0897503","0.000167478","199.274","186","200","56.768051","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00837.dat","False",""
"838","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.11881507","1.7121212","0.089590616","4.6251548","0.0033236813","0.0036419295","0.11442936","0.01542584","0.029014604","0.0009546216","252.4136","139.5","200","57.034893","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00838.dat","False",""
"839","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.20302684","4.5014656","0.3781012","2.974547","0.000477839","0.0063277648","0.052749672","0.003345608","0.029014604","0.0025289088","252.4136","213.9","230","54.442539","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00839.dat","False",""
"840","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.28723861","3.1067934","0.048374818","3.5247496","0.0071181377","0.0072230432","0.1267653","0.00032555","0.011661548","0.000167478","252.4136","139.5","250","60.085014","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00840.dat","False",""
"841","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.20302684","5.1988017","0.419317","4.6251548","0.0061695236","6.08159E-05","0.040413734","0.007875695","0.04636766","0.0009546216","332.123","186","210","56.855019","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00841.dat","False",""
"842","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.28723861","4.5014656","0.25445381","4.0749522","0.0061695236","0.0072230432","0.089757486","0.012405782","0.029014604","0.001479384","318.8381","148.8","200","54.417873","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00842.dat","False",""
"843","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.0346033","4.5014656","0.13080641","3.5247496","0.000477839","0.00095609431","0.1267653","0.004855637","0.00298502","0.0017417652","292.2683","223.2","240","54.239811","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00843.dat","False",""
"844","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.0346033","3.8041295","0.25445381","3.5247496","0.0071181377","0.0018513727","0.10209342","0.003345608","0.081073772","0.0009546216","318.8381","139.5","160","54.29034","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00844.dat","False",""
"845","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.70829746","4.5014656","0.21323801","0.7737366","0.0052209095","6.08159E-05","0.028077796","0.004855637","0.029014604","0.0006922404","292.2683","158.1","250","61.689358","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00845.dat","False",""
"846","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","6.5934739","0.13080641","1.3239392","0.000477839","0.0072230432","0.040413734","0.003345608","0.00298502","0.0020041464","305.5532","139.5","250","56.810371","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00846.dat","False",""
"847","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.28723861","1.7121212","0.089590616","1.8741418","0.0052209095","0.0036419295","0.06508561","0.003345608","0.00298502","0.001479384","212.5589","148.8","150","52.538914","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00847.dat","False",""
"848","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.0346033","0.317449","0.25445381","5.1753574","0.0090153659","0.0027466511","0.052749672","0.013915811","0.011661548","0.0020041464","252.4136","232.5","190","52.822796","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00848.dat","False",""
"849","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.28723861","6.5934739","0.00715902","2.974547","0.0023750672","0.0072230432","0.028077796","0.012405782","0.00298502","0.0022665276","225.8438","176.7","240","53.117432","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00849.dat","False",""
"850","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.20302684","5.8961378","0.13080641","4.0749522","0.0033236813","0.004537208","0.11442936","0.013915811","0.011661548","0.000167478","292.2683","158.1","160","64.678894","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00850.dat","False",""
"851","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","4.5014656","0.13080641","5.72556","0.0023750672","0.004537208","0.06508561","0.010895753","0.037691132","0.0004298592","212.5589","167.4","200","56.721355","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00851.dat","False",""
"852","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.70829746","5.8961378","0.00715902","4.6251548","0.0042722954","0.0027466511","0.052749672","0.006365666","0.00298502","0.0020041464","252.4136","139.5","220","53.829353","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00852.dat","False",""
"853","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.37145038","1.7121212","0.21323801","5.72556","0.000477839","0.0054324864","0.00340592","0.012405782","0.037691132","0.0022665276","212.5589","167.4","240","54.03141","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00853.dat","False",""
"854","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.70829746","3.1067934","0.3368854","1.3239392","0.00996398","0.0054324864","0.028077796","0.012405782","0.029014604","0.0009546216","305.5532","204.6","210","58.825283","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00854.dat","False",""
"855","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.28723861","2.4094573","0.13080641","3.5247496","0.0014264531","0.0063277648","0.1267653","0.009385724","0.020338076","0.0009546216","265.6985","213.9","200","60.525806","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00855.dat","False",""
"856","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.0346033","1.0147851","0.3781012","4.0749522","0.0033236813","0.004537208","0.11442936","0.010895753","0.020338076","0.000167478","199.274","223.2","250","56.219612","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00856.dat","False",""
"857","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.53987392","5.1988017","0.00715902","1.3239392","0.0071181377","0.0081183216","0.015741858","0.01542584","0.055044188","0.0020041464","199.274","213.9","190","52.217968","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00857.dat","False",""
"858","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.37145038","5.1988017","0.3368854","5.1753574","0.0023750672","0.0081183216","0.11442936","0.013915811","0.020338076","0.0004298592","225.8438","158.1","160","58.025135","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00858.dat","False",""
"859","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","7.29081","0.419317","0.223534","0.0061695236","0.0081183216","0.00340592","0.004855637","0.00298502","0.0020041464","305.5532","195.3","170","53.587574","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00859.dat","False",""
"860","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.37145038","5.8961378","0.3781012","5.72556","0.0080667518","0.0018513727","0.00340592","0.003345608","0.04636766","0.00279129","305.5532","176.7","200","53.955296","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00860.dat","False",""
"861","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.11881507","5.8961378","0.419317","4.0749522","0.000477839","6.08159E-05","0.028077796","0.006365666","0.00298502","0.0004298592","239.1287","213.9","220","67.125031","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00861.dat","False",""
"862","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.62408569","0.317449","0.29566961","2.974547","0.0061695236","0.0036419295","0.040413734","0.012405782","0.055044188","0.0022665276","305.5532","213.9","150","53.21241","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00862.dat","False",""
"863","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.37145038","1.0147851","0.3781012","0.223534","0.0014264531","0.0090136","0.015741858","0.007875695","0.04636766","0.0006922404","332.123","139.5","250","69.197945","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00863.dat","False",""
"864","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","7.29081","0.21323801","2.4243444","0.0080667518","6.08159E-05","0.11442936","0.001835579","0.00298502","0.000167478","225.8438","148.8","180","55.684834","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00864.dat","False",""
"865","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.62408569","6.5934739","0.048374818","0.223534","0.0090153659","0.0054324864","0.052749672","0.006365666","0.011661548","0.00279129","292.2683","158.1","160","53.74073","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00865.dat","False",""
"866","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.70829746","7.29081","0.13080641","0.223534","0.0033236813","0.0063277648","0.11442936","0.001835579","0.029014604","0.0025289088","212.5589","204.6","190","52.557655","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00866.dat","False",""
"867","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.11881507","2.4094573","0.419317","4.6251548","0.0052209095","6.08159E-05","0.089757486","0.013915811","0.063720716","0.0025289088","265.6985","186","250","53.608406","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00867.dat","False",""
"868","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.62408569","7.29081","0.29566961","1.3239392","0.0033236813","0.0054324864","0.00340592","0.007875695","0.0897503","0.001479384","225.8438","167.4","240","53.187466","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00868.dat","False",""
"869","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","5.8961378","0.419317","4.0749522","0.0033236813","0.00095609431","0.077421548","0.007875695","0.00298502","0.0022665276","332.123","176.7","200","54.224915","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00869.dat","False",""
"870","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.53987392","3.8041295","0.419317","1.3239392","0.0033236813","0.0072230432","0.028077796","0.01542584","0.055044188","0.0006922404","239.1287","158.1","160","57.581036","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00870.dat","False",""
"871","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.62408569","3.1067934","0.13080641","4.6251548","0.0014264531","0.00095609431","0.015741858","0.006365666","0.055044188","0.0012170028","332.123","186","150","53.770267","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00871.dat","False",""
"872","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.79250923","0.317449","0.13080641","4.6251548","0.0071181377","0.004537208","0.00340592","0.004855637","0.029014604","0.0012170028","278.9834","223.2","190","54.783489","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00872.dat","False",""
"873","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.11881507","3.8041295","0.048374818","1.8741418","0.0033236813","0.0018513727","0.06508561","0.00032555","0.0897503","0.0006922404","278.9834","186","250","58.522121","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00873.dat","False",""
"874","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.20302684","7.29081","0.3781012","2.4243444","0.0080667518","0.0036419295","0.11442936","0.010895753","0.020338076","0.0006922404","239.1287","176.7","220","56.241558","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00874.dat","False",""
"875","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.20302684","1.0147851","0.089590616","4.6251548","0.00996398","0.00095609431","0.040413734","0.010895753","0.037691132","0.0025289088","332.123","139.5","170","54.463428","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00875.dat","False",""
"876","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.45566215","4.5014656","0.25445381","4.0749522","0.0061695236","0.00095609431","0.052749672","0.006365666","0.0897503","0.001479384","199.274","232.5","170","52.253197","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00876.dat","False",""
"877","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.45566215","2.4094573","0.21323801","0.223534","0.0052209095","6.08159E-05","0.1267653","0.00032555","0.020338076","0.0017417652","239.1287","204.6","240","52.969753","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00877.dat","False",""
"878","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.62408569","1.0147851","0.21323801","5.1753574","0.0071181377","0.0018513727","0.040413734","0.004855637","0.00298502","0.0025289088","265.6985","195.3","200","53.228355","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00878.dat","False",""
